epoch,train_loss,val_loss,val_acc,val_precision,val_recall,val_f1,test_loss,test_acc,test_precision,test_recall,test_f1
1,3.372580033390462,3.2568608868364484,0.3567467652495379,0.6041050249634965,0.3567467652495379,0.3505136976311945,,,,,
2,2.277543532748182,2.450599536437424,0.4362292051756007,0.5983215841681057,0.4362292051756007,0.4365031583505661,,,,,
3,1.1246163682276462,1.8980344998858552,0.5064695009242144,0.5398574317156516,0.5064695009242144,0.5050428634748411,,,,,
4,0.7034960819893524,1.7924605297293108,0.5138632162661737,0.5536635427663694,0.5138632162661737,0.5199173525765359,,,,,
5,0.5576486960679543,1.8872721115894988,0.5046210720887245,0.5442040292478288,0.5046210720887245,0.5077901304610847,,,,,
6,0.4956762234077734,1.8453097995680492,0.5378927911275416,0.5631970785885722,0.5378927911275416,0.538951067202397,,,,,
7,0.50755947703073,1.819946403644442,0.5415896487985212,0.5628050974302696,0.5415896487985212,0.542772292986726,,,,,
8,0.4633464937826164,1.849044209707687,0.5619223659889094,0.5900211874017085,0.5619223659889094,0.5662829411204283,,,,,
9,0.4746511255492683,1.9096507766110176,0.5378927911275416,0.5585379548125671,0.5378927911275416,0.5399239671657902,,,,,
10,0.4396307756419943,2.0519985800089104,0.5083179297597042,0.5305300773565944,0.5083179297597042,0.5094037603015369,,,,,
11,0.4212273995415503,1.9373190962673332,0.5231053604436229,0.5359620371321989,0.5231053604436229,0.5210065452897676,,,,,
12,0.4394691237757186,1.9549577923667187,0.5360443622920518,0.558011041682584,0.5360443622920518,0.5376827328952041,,,,,
13,0.411464034180556,2.028074568609213,0.5360443622920518,0.5682267415841566,0.5360443622920518,0.5424853177632322,,,,,
14,0.4299966190792933,1.9869628309542504,0.5508317929759704,0.5739757238833825,0.5508317929759704,0.553856934675281,,,,,
15,0.4208317130115352,2.0231032867308243,0.5360443622920518,0.5519059675988739,0.5360443622920518,0.5354246399139176,,,,,
16,0.4158811446263635,1.8959550218529269,0.5397412199630314,0.5498515588169252,0.5397412199630314,0.5385139524101532,,,,,
17,0.4036024832362387,2.101675974022659,0.5064695009242144,0.5485464294113805,0.5064695009242144,0.5126805107858267,,,,,
18,0.4122510729905437,2.109258021973418,0.5268022181146026,0.5573878517593861,0.5268022181146026,0.5332490086566953,,,,,
19,0.3777047703120889,2.010412487216886,0.5545286506469501,0.5783026585403506,0.5545286506469501,0.5535458396866312,,,,,
20,0.4119213969767594,2.0190467605308773,0.5545286506469501,0.5934138286849655,0.5545286506469501,0.5590130403076479,,,,,
21,0.4305055683024791,2.0676804060415948,0.5157116451016636,0.5362709154171341,0.5157116451016636,0.5162529706960446,,,,,
22,0.4014187058073883,2.144856131231057,0.5526802218114603,0.5712487055994061,0.5526802218114603,0.5542128241633896,,,,,
23,0.3922759755631956,2.096754611309707,0.5360443622920518,0.5549086091773646,0.5360443622920518,0.5352137120464515,,,,,
24,0.3525074827132605,2.1689303732182754,0.5157116451016636,0.534959278804053,0.5157116451016636,0.5148018827093925,,,,,
25,0.3702714709768526,2.1062736973965235,0.5212569316081331,0.558387257859912,0.5212569316081331,0.5283046421453992,,,,,
26,0.3794866156521715,2.0709362567683023,0.5268022181146026,0.5492032243158557,0.5268022181146026,0.5304698930175045,,,,,
27,0.3964638676525664,2.0677574980942026,0.5341959334565619,0.5651873921213644,0.5341959334565619,0.5378618076809494,,,,,
28,0.3632061977659453,1.907312141989604,0.5471349353049908,0.5565129359663706,0.5471349353049908,0.5458904215376706,,,,,
29,0.3696861793952329,2.039090602984049,0.5526802218114603,0.5768409577322516,0.5526802218114603,0.5509085145475596,,,,,
30,0.3317979294337144,2.143950383015349,0.5378927911275416,0.5679451397709068,0.5378927911275416,0.5432592931445007,1.8839608455056194,0.5830258302583026,0.6252979692556766,0.5830258302583026,0.5907460984570853
