epoch,train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1,test_loss,test_acc,test_precision,test_recall,test_f1
25,0.6070698263744513,3.893980314462771,0.9095486111938952,0.5748613678373382,0.5917331157480119,0.5748613678373382,0.5727901020903869,,,,,
26,0.5027440917988618,4.174199153667457,0.9206597223877908,0.5397412199630314,0.5711128241993229,0.5397412199630314,0.541587930738707,,,,,
27,0.3973166305571795,4.071431388255629,0.939236111442248,0.55637707948244,0.5888323008025996,0.55637707948244,0.5562268281180873,,,,,
28,0.4424202745159467,4.152762118637452,0.928993055721124,0.5434380776340111,0.5727830878270588,0.5434380776340111,0.5463539903442373,,,,,
29,0.4286666012058655,4.177447445952297,0.9348958333333334,0.5397412199630314,0.5765462671186707,0.5397412199630314,0.5474769109519524,,,,,
30,0.423961895580093,4.21555162137185,0.940798611442248,0.5619223659889094,0.582996571938833,0.5619223659889094,0.5609525489100662,,,,,
31,0.3769919837514559,4.123417307841359,0.946875,0.5711645101663586,0.5852294697038128,0.5711645101663586,0.5689385864375825,,,,,
32,0.4313888008395831,4.222274039016414,0.9413194445272288,0.5656192236598891,0.5824946411029446,0.5656192236598891,0.5657256728553602,,,,,
33,0.3790252750118573,3.7557216131312567,0.9411458333333332,0.5767097966728281,0.6053296840609221,0.5767097966728281,0.5759793335950758,,,,,
34,0.3481941091517607,4.230250656935292,0.953298611442248,0.5693160813308688,0.5909373568089076,0.5693160813308688,0.5664962313684702,,,,,
35,0.3538933268437783,4.328721584101482,0.938715277860562,0.5545286506469501,0.5811868243009262,0.5545286506469501,0.5540830619193584,,,,,
36,0.2686352136234442,4.194043014053937,0.965798611442248,0.5526802218114603,0.5750313010955127,0.5526802218114603,0.5513795626159245,,,,,
37,0.3010854138061404,4.112125903533259,0.9604166666666668,0.5693160813308688,0.5945269367318177,0.5693160813308688,0.5722313221272529,,,,,
38,0.2981369001790881,4.249635171096999,0.9670138890544574,0.5767097966728281,0.5962062648182495,0.5767097966728281,0.5795952634656186,,,,,
39,0.3029953354348739,4.30594610506858,0.9614583333333332,0.5767097966728281,0.5944770973696101,0.5767097966728281,0.5735132321140423,,,,,
40,0.2354889530067642,4.273785632551268,0.967534722884496,0.5711645101663586,0.593551457371092,0.5711645101663586,0.5687817932430587,,,,,
41,0.3397310329601168,4.2426122817006,0.9567708333333332,0.5711645101663586,0.5829810729697774,0.5711645101663586,0.5680255521401832,,,,,
42,0.2607783931617936,3.942555140215015,0.9595486111938952,0.6062846580406654,0.6072381007014607,0.6062846580406654,0.597038186077247,,,,,
43,0.2736110839371879,3.984377374049696,0.9664930562178294,0.5970425138632163,0.6086160236789447,0.5970425138632163,0.5938427428277835,,,,,
44,0.215332589422663,4.23182587967342,0.9739583333333334,0.5841035120147874,0.6034589326343157,0.5841035120147874,0.5825286090168839,,,,,
45,0.2833318669348955,4.377345821994069,0.9592013890544574,0.5378927911275416,0.5457832905005182,0.5378927911275416,0.5335375745395581,,,,,
46,0.2299256276339292,4.284066800489443,0.973611111442248,0.5767097966728281,0.5920507521653231,0.5767097966728281,0.575662742301236,,,,,
47,0.2424449425190687,4.108692176240649,0.9710069447755814,0.6025878003696857,0.619620214473168,0.6025878003696857,0.6033642503416062,,,,,
48,0.245847171669205,4.362632966526335,0.9711805562178294,0.5637707948243993,0.596627878328058,0.5637707948243993,0.5620599582581424,,,,,
49,0.2254245929419994,4.299104022450897,0.9741319447755814,0.5693160813308688,0.6034928915847609,0.5693160813308688,0.5750355140642535,,,,,
50,0.204437951122721,4.297842426793633,0.975347222884496,0.5841035120147874,0.602728907060554,0.5841035120147874,0.5827371094946471,3.880329399531178,0.6162361623616236,0.6418403959779986,0.6162361623616236,0.6154235105192989
